Run,LocalTime,Time,Altitude,Distance,HeartRate,Speed,VerticalSpeed,Cadence
Two,2016-06-09 18:06:18,5.80,51,1551,187,4.4,0.05,89
Two,2016-06-09 18:06:28,5.97,50,1596,185,4.4,-0.01,92
Two,2016-06-09 18:06:38,6.13,49,1638,186,4.4,-0.05,93
Two,2016-06-09 18:06:48,6.30,49,1681,186,4.4,-0.05,93
Two,2016-06-09 18:06:58,6.47,50,1726,187,4.4,-0.03,94
Two,2016-06-09 18:07:08,6.63,50,1771,187,4.4,0,92
Two,2016-06-09 18:07:18,6.80,51,1816,187,4.4,0.05,94
Two,2016-06-09 18:07:28,6.97,52,1857,187,4.3,0.06,89
Two,2016-06-09 18:07:38,7.13,51,1903,187,4.4,0.05,93
Two,2016-06-09 18:07:48,7.30,51,1948,186,4.4,0.01,92
Two,2016-06-09 18:07:58,7.47,51,1992,188,4.4,0,92
Two,2016-06-09 18:08:08,7.63,50,2035,190,4.4,-0.03,93
Two,2016-06-09 18:08:18,7.80,49,2078,189,4.4,-0.06,92
Two,2016-06-09 18:08:28,7.97,49,2120,188,4.4,-0.08,92
Two,2016-06-09 18:08:38,8.13,49,2166,189,4.4,-0.01,93
Two,2016-06-09 18:08:48,8.30,50,2213,187,4.4,0.01,93
Two,2016-06-09 18:08:58,8.47,50,2255,190,4.4,0.05,91
Two,2016-06-09 18:09:08,8.63,50,2302,190,4.4,0.03,91
Two,2016-06-09 18:09:18,8.80,50,2346,190,4.4,0,93
Two,2016-06-09 18:09:28,8.97,49,2389,191,4.4,0,91
Two,2016-06-09 18:09:38,9.13,49,2433,191,4.4,-0.03,92
Two,2016-06-09 18:09:48,9.30,49,2475,190,4.3,-0.03,90
Two,2016-06-09 18:09:58,9.47,49,2517,190,4.3,-0.03,90
Two,2016-06-09 18:10:08,9.63,50,2560,190,4.3,0,90
Two,2016-06-09 18:10:18,9.80,50,2607,190,4.4,0.05,91
Two,2016-06-09 18:10:28,9.97,51,2649,192,4.3,0.08,91
Two,2016-06-09 18:10:38,10.13,51,2693,191,4.4,0.05,91
Two,2016-06-09 18:10:48,10.30,50,2738,192,4.4,0,91
Two,2016-06-09 18:10:58,10.47,50,2784,192,4.4,-0.01,90
Two,2016-06-09 18:11:08,10.63,49,2830,193,4.5,-0.05,90
Two,2016-06-09 18:11:18,10.80,49,2878,194,4.7,-0.05,46
Two,2016-06-09 18:11:28,10.97,49,2920,193,4.7,-0.05,90
Two,2016-06-09 18:11:38,11.13,50,2979,195,5,0,46
Two,2016-06-09 18:11:48,11.30,50,3023,191,4.7,0.05,87
Two,2016-06-09 18:11:50,11.47,50,3026,189,4.6,0.05,87
Two,2016-06-09 18:11:50,11.63,50,3026,189,4.6,0.05,87
